"gene","id","logFC","padj","Enriched"
"Tet3",10545692,-0.66721198868853,0.00472854715309757,"cDC1_ctrl"
"Ehd1",10460833,1.08811941272913,0.00470705418779858,"cDC1_LPS"
"Il1a",10487588,1.00052270477622,0.00470705418779858,"cDC1_LPS"
"Rtn4rl1",10378549,-0.639029042876112,0.00477586085523549,"cDC1_ctrl"
"",10527961,-0.762747604028977,0.00488017144167141,"cDC1_ctrl"
"Prkd3",10453026,-0.914002360048913,0.00488017144167141,"cDC1_ctrl"
"Coq10a",10373367,-0.560251352828084,0.0049046282970852,"cDC1_ctrl"
"Csad",10432939,-0.502102255875899,0.00490927377175896,"cDC1_ctrl"
"Nup62",10552740,0.874025047256378,0.00470705418779858,"cDC1_LPS"
"Dram1",10371607,1.25568103118488,0.00490927377175896,"cDC1_LPS"
"Cxcl10",10531415,1.69171339615673,0.0049046282970852,"cDC1_LPS"
"Ncf1",10534202,0.646926230389138,0.00472854715309757,"cDC1_LPS"
"Sepp1",10422598,-1.79064106531195,0.00490927377175896,"cDC1_ctrl"
"Rbpj",10521913,-0.576054604036189,0.00484821451934867,"cDC1_ctrl"
"Rragb",10602692,-0.542357648459136,0.0049046282970852,"cDC1_ctrl"
"Rpl13",10503249,-0.511649443563893,0.00470217719717823,"cDC1_ctrl"
"Tmem131",10353947,1.09100447387128,0.00461914718402663,"cDC1_LPS"
"Rhof",10533603,0.915198414370091,0.00507458490082435,"cDC1_LPS"
"Prex1",10489784,0.571497508296877,0.0049046282970852,"cDC1_LPS"
"Rnf150",10573115,-0.543285666979371,0.0051405534529709,"cDC1_ctrl"
"Ccna2",10497831,0.799943854844972,0.0051935817354807,"cDC1_LPS"
"Naglu",10381211,-0.572259879907831,0.0051405534529709,"cDC1_ctrl"
"Vkorc1",10568328,-0.641359370205723,0.00526519980178282,"cDC1_ctrl"
"Fam105a",10427918,-0.749785937768998,0.0051405534529709,"cDC1_ctrl"
"Vps13c",10586616,-0.693153090831191,0.0053072211997504,"cDC1_ctrl"
"Icam5",10583535,0.563803807713558,0.00528758950747087,"cDC1_LPS"
"Slk",10463803,-0.568760237324394,0.00526739350579625,"cDC1_ctrl"
"Rrad",10581151,1.35621511245392,0.00531505307994391,"cDC1_LPS"
"Nrm",10444927,-0.588256123522707,0.00537387382095907,"cDC1_ctrl"
"Bcl3",10560685,1.20271564376807,0.00528758950747087,"cDC1_LPS"
"St7",10536541,0.978818622570978,0.00535362424513621,"cDC1_LPS"
"Ddt",10369989,0.654326706579405,0.00537893933445811,"cDC1_LPS"
"Acat2",10447891,0.518563481019956,0.00538543927743095,"cDC1_LPS"
"Atm",10593526,-0.695000764115128,0.00538543927743095,"cDC1_ctrl"
"Ncoa4",10399198,0.647856350572322,0.00526720439535185,"cDC1_LPS"
"",10378570,0.558300998066462,0.00528272662957952,"cDC1_LPS"
"Bub1b",10474769,0.506871689770337,0.00537461254521771,"cDC1_LPS"
"Plek",10384458,-0.526481092982038,0.00515586721267225,"cDC1_ctrl"
"Adgre5",10580033,-1.42919152027714,0.00538543927743095,"cDC1_ctrl"
"Arhgef6",10604713,-0.925839910464807,0.0054123800105782,"cDC1_ctrl"
"Oas3",10533213,0.752005546625065,0.00541702667314167,"cDC1_LPS"
"Dnajc13",10596273,0.521978095385704,0.00545924910879868,"cDC1_LPS"
"Rnf24",10487879,0.844317381717428,0.00545924910879868,"cDC1_LPS"
"Atp13a2",10509868,-0.806518132752636,0.00541876036507388,"cDC1_ctrl"
"",10504751,0.659624350483698,0.00538033720786892,"cDC1_LPS"
"Bcl10",10496737,0.504176054153782,0.0055138068375323,"cDC1_LPS"
"Zfp282",10537921,-0.88526145020721,0.00544183431047602,"cDC1_ctrl"
"Adam22",10528038,-0.527414416309735,0.00538543927743095,"cDC1_ctrl"
"Kif4",10601011,0.697754063444373,0.0053850650834287,"cDC1_LPS"
"Camsap2",10358191,-0.573231035473285,0.00545924910879868,"cDC1_ctrl"
"Svil",10453636,-0.592241935073603,0.00556159472371162,"cDC1_ctrl"
"Atp6v0c",10448455,0.500801933412532,0.00516846815470962,"cDC1_LPS"
"Cyb5a",10457071,-0.942213609077241,0.00541702667314167,"cDC1_ctrl"
"Wdfy2",10415818,-0.839214352672259,0.00559765094206848,"cDC1_ctrl"
"Cfb",10450325,1.25166817193995,0.00559765094206848,"cDC1_LPS"
"Sqle",10424349,0.707441177427285,0.00555836804915958,"cDC1_LPS"
"Ido1",10577655,1.13090023451944,0.00557713546955717,"cDC1_LPS"
"Myo10",10423293,0.816345718115247,0.00561185328127637,"cDC1_LPS"
"Crot",10528102,-0.92165907778994,0.00563085080928354,"cDC1_ctrl"
"Mt2",10574023,0.937748920102907,0.00559765094206848,"cDC1_LPS"
"Rgs2",10358389,-0.965962797564641,0.00555840057346412,"cDC1_ctrl"
"Bmt2",10543213,0.678176883257917,0.00559765094206848,"cDC1_LPS"
"Atp8b3",10370860,0.811634496918822,0.00566208233184119,"cDC1_LPS"
"Cnih4",10352348,-0.534372703759265,0.00538543927743095,"cDC1_ctrl"
"Fyb",10422760,0.996375554115721,0.00552312196310111,"cDC1_LPS"
"Tacc3",10521090,0.51202947052332,0.00569980839501819,"cDC1_LPS"
"Brip1",10389395,0.526053753437089,0.00555840057346412,"cDC1_LPS"
"Rest",10522712,0.756160768367586,0.00562201430683172,"cDC1_LPS"
"Slc25a19",10392983,0.780804140940516,0.00561185328127637,"cDC1_LPS"
"Tnfsf4",10351095,1.19629157420389,0.00563085080928354,"cDC1_LPS"
"Vav2",10481210,0.58678332509602,0.00575016367633445,"cDC1_LPS"
"Lbr",10360745,-0.619816746241311,0.0058732397618484,"cDC1_ctrl"
"Znrf2",10538413,-0.509868506548187,0.00572420141816669,"cDC1_ctrl"
"Rras",10552824,0.605979178174962,0.0057033133978579,"cDC1_LPS"
"Utp14a",10599498,-0.630715459896469,0.00587769645995816,"cDC1_ctrl"
"Isg20",10554240,1.04646863062818,0.0058732397618484,"cDC1_LPS"
"Gltp",10532857,-0.552878784361681,0.0057939368867797,"cDC1_ctrl"
"4931406C07Rik",10591022,-0.595627613714257,0.00587769645995816,"cDC1_ctrl"
"Traf2",10480760,0.819581160408717,0.00583040204175762,"cDC1_LPS"
"Nusap1",10474984,0.700714943226238,0.00588774919427354,"cDC1_LPS"
"Mapkbp1",10475080,0.54068428661315,0.00590612669554869,"cDC1_LPS"
"Mknk1",10507218,-0.514915452426552,0.0058732397618484,"cDC1_ctrl"
"Gm4724///Gm14410///Gm14305///Gm14308///Gm14295///0610010B08Rik///Gm14434///Gm14432///Gm14391///Gm14430///Gm6710",10479182,-0.620979368084271,0.00587769645995816,"cDC1_ctrl"
"Gm4724///Gm14410///Gm14305///Gm14308///Gm14295///0610010B08Rik///Gm14434///Gm14432///Gm14391///Gm14430///Gm6710",10479189,-0.620979368084271,0.00587769645995816,"cDC1_ctrl"
"Gm4724///Gm14410///Gm14305///Gm14308///Gm14295///0610010B08Rik///Gm14434///Gm14432///Gm14391///Gm14430///Gm6710",10490259,-0.620979368084271,0.00587769645995816,"cDC1_ctrl"
"Gm4724///Gm14410///Gm14305///Gm14308///Gm14295///0610010B08Rik///Gm14434///Gm14432///Gm14391///Gm14430///Gm6710",10490262,-0.620979368084271,0.00587769645995816,"cDC1_ctrl"
"Gm4724///Gm14410///Gm14305///Gm14308///Gm14295///0610010B08Rik///Gm14434///Gm14432///Gm14391///Gm14430///Gm6710",10490265,-0.620979368084271,0.00587769645995816,"cDC1_ctrl"
"Gm4724///Gm14410///Gm14305///Gm14308///Gm14295///0610010B08Rik///Gm14434///Gm14432///Gm14391///Gm14430///Gm6710",10490268,-0.620979368084271,0.00587769645995816,"cDC1_ctrl"
"Gm4724///Gm14410///Gm14305///Gm14308///Gm14295///0610010B08Rik///Gm14434///Gm14432///Gm14391///Gm14430///Gm6710",10490291,-0.620979368084271,0.00587769645995816,"cDC1_ctrl"
"Gpat4",10577604,0.591260257810786,0.00588387216222321,"cDC1_LPS"
"Parp9",10435457,0.61019540072871,0.00593629706832053,"cDC1_LPS"
"Gm10634///4930579C12Rik",10587665,0.948090091916385,0.00598914265946362,"cDC1_LPS"
"Gng4",10403658,0.689486957107165,0.00598914265946362,"cDC1_LPS"
"Phf21a",10474006,0.505745609920821,0.00593629706832053,"cDC1_LPS"
"Sgms1",10467068,-0.830665902811623,0.00599905548262125,"cDC1_ctrl"
"Hist2h3c2",10500327,0.851847837742616,0.00588387216222321,"cDC1_LPS"
"Uhrf1",10446074,0.999213802596515,0.00599905548262125,"cDC1_LPS"
"Cd69",10548333,2.37315242242394,0.00596626260362257,"cDC1_LPS"
"Snx29",10433597,-0.794377348145579,0.0059968855733379,"cDC1_ctrl"
"Akap11",10421768,-0.600061715774107,0.0059968855733379,"cDC1_ctrl"
"Rhbdf2",10393341,0.521089054486335,0.00599905548262125,"cDC1_LPS"
"Ly96",10344966,0.759314451715896,0.00594928700076174,"cDC1_LPS"
"Bid",10547531,-0.573453698656731,0.00611946743365873,"cDC1_ctrl"
"Tsnax",10576532,-0.582028924441366,0.00610246004030882,"cDC1_ctrl"
"Ncoa4",10413839,0.639530521137781,0.0060027818649913,"cDC1_LPS"
"Gm10634///4930579C12Rik",10595638,0.948736640388606,0.006245075085845,"cDC1_LPS"
"Ppp2r5c",10398459,-0.502145821047947,0.00603992756942856,"cDC1_ctrl"
"Bahd1",10474851,0.525457137949482,0.00618552310583219,"cDC1_LPS"
"Zbtb10",10490826,0.894360066152763,0.00626751155389128,"cDC1_LPS"
"Rab11fip4",10379321,-0.747757294949896,0.00628670943504823,"cDC1_ctrl"
"Chd7",10503198,0.676894013428202,0.00629096001934846,"cDC1_LPS"
"Rad51",10474902,0.589645045828866,0.0061610389942545,"cDC1_LPS"
"Dnajc28",10440926,-0.809800481982283,0.00634174791215882,"cDC1_ctrl"
"Chd7",10503206,0.579508509645343,0.00634174791215882,"cDC1_LPS"
"Wdfy4",10418868,-0.812484798218389,0.00598914265946362,"cDC1_ctrl"
"Nfkbie",10445412,0.774816817648951,0.00630709150160781,"cDC1_LPS"
"Spdl1",10385153,0.833236088926812,0.00637152628165105,"cDC1_LPS"
"Cul2",10453575,0.549823434708937,0.0064264014497097,"cDC1_LPS"
"Gadd45a",10545130,-0.802088592523656,0.0064057644977088,"cDC1_ctrl"
"Birc5",10382998,0.750325047600176,0.00645152472523461,"cDC1_LPS"
"Polr1a",10539042,-0.685498946363877,0.00645152472523461,"cDC1_ctrl"
"Cd38",10521678,0.696336984617627,0.00645152472523461,"cDC1_LPS"
"Add3",10463911,-0.663802868431832,0.00645152472523461,"cDC1_ctrl"
"Amica1",10584841,-0.570188924999417,0.00602624509390609,"cDC1_ctrl"
"Rnf8-cmtr1///Cmtr1",10443561,0.985380843215962,0.00643518055115417,"cDC1_LPS"
"Jup",10391103,0.576145397544353,0.0065008253302599,"cDC1_LPS"
"Nup85",10382542,0.549285205547772,0.00644410411418643,"cDC1_LPS"
"Cmtm3",10574471,-0.652903909828044,0.00645152472523461,"cDC1_ctrl"
"Trappc5",10569886,-0.829597704782893,0.00645152472523461,"cDC1_ctrl"
"Sgsh",10393648,-0.745584596557352,0.00650598455052556,"cDC1_ctrl"
"Dym",10456727,-0.812603249561578,0.00645152472523461,"cDC1_ctrl"
"Ppa2",10496169,-0.586779413466852,0.00652428577725039,"cDC1_ctrl"
"Ptpn1",10478897,0.58439258531372,0.00645152472523461,"cDC1_LPS"
"Arl11",10415778,-1.09494948217951,0.00652428577725039,"cDC1_ctrl"
"Hadh",10502205,-0.706313826634029,0.00652472444300704,"cDC1_ctrl"
"Dusp6",10366043,-1.34726295301247,0.00652428577725039,"cDC1_ctrl"
"Sp6",10380719,0.896059366520428,0.00645152472523461,"cDC1_LPS"
"AF067061",10598207,1.03158047594648,0.00648970688713195,"cDC1_LPS"
"Nrp1",10576639,-0.842921750580987,0.00652472444300704,"cDC1_ctrl"
"Ltb",10444752,1.38493089208484,0.0065261828548249,"cDC1_LPS"
"Zfhx3",10575213,-0.566704621115095,0.00652428577725039,"cDC1_ctrl"
"Hpgds",10545101,-0.843059093994958,0.00641288251948588,"cDC1_ctrl"
"Atrnl1",10464251,1.04899944936957,0.00655990235386929,"cDC1_LPS"
"Bach2",10503695,-0.662349499557421,0.00659032246875453,"cDC1_ctrl"
"Rpl13",10531340,-0.521517147387392,0.00634711821909021,"cDC1_ctrl"
"Ifit2",10462613,1.25149238311057,0.00652428577725039,"cDC1_LPS"
"Hexb",10411373,-0.802443685960334,0.00655501628046826,"cDC1_ctrl"
"Nfam1",10430931,-1.09167392819214,0.00659534845972817,"cDC1_ctrl"
"Pid1",10356172,-1.25180756977502,0.00668576185621265,"cDC1_ctrl"
"Aim2",10351867,-0.691109492861138,0.00645152472523461,"cDC1_ctrl"
"Chd9",10573823,-0.504840096303417,0.00668576185621265,"cDC1_ctrl"
"C3",10452316,0.764834203530528,0.00674611277892831,"cDC1_LPS"
"Btk",10606694,-0.584861775992566,0.00668907113110828,"cDC1_ctrl"
"Acsf2",10390032,0.753388439318574,0.00668576185621265,"cDC1_LPS"
"Sh3pxd2a",10468309,0.528246935422823,0.00672500286636302,"cDC1_LPS"
"Rfx7",10586920,-0.579699279672047,0.00671278528836869,"cDC1_ctrl"
"Il16",10565218,-0.57069760663893,0.00682614541163273,"cDC1_ctrl"
"Parp12",10544133,0.525491411105158,0.00654910733142643,"cDC1_LPS"
"Ckb",10402708,-1.05828085578148,0.00659534845972817,"cDC1_ctrl"
"Stxbp6",10400143,0.511789627410042,0.00691599036705873,"cDC1_LPS"
"Suco",10359446,0.636324550255166,0.00688777542541265,"cDC1_LPS"
"Mob3b",10512022,-0.995055882439278,0.00688777542541265,"cDC1_ctrl"
"Anpep",10564818,-0.606994307819461,0.00645152472523461,"cDC1_ctrl"
"Tnf",10450501,1.97535782616364,0.00694886880455095,"cDC1_LPS"
"Arid3b",10594001,-0.531322186937546,0.00695684540569744,"cDC1_ctrl"
"Gm14296///2210418O10Rik///Gm4724///Gm14410///Gm14305///Gm14308///Gm14295///0610010B08Rik///Gm14434///Gm14432///Gm14326///Gm14391///Zfp970///Gm14430///Zfp971///Gm6710///Gm14403///Zfp931///Gm14325",10479176,-0.54484941203531,0.00674611277892831,"cDC1_ctrl"
"Gm14296///2210418O10Rik///Gm4724///Gm14410///Gm14305///Gm14308///Gm14295///0610010B08Rik///Gm14434///Gm14432///Gm14326///Gm14391///Zfp970///Gm14430///Zfp971///Gm6710///Gm14403///Zfp931///Gm14325",10490250,-0.54484941203531,0.00674611277892831,"cDC1_ctrl"
"Il23r",10545154,1.46381599129136,0.00696750955607639,"cDC1_LPS"
"Card11",10535282,-0.87229791724417,0.00688777542541265,"cDC1_ctrl"
"Rps27l",10586604,0.58400768890413,0.00626751155389128,"cDC1_LPS"
"Tiam1",10440738,-0.517593984798379,0.0069841263903048,"cDC1_ctrl"
"E2f8",10563780,-0.827092699787149,0.0070262950080009,"cDC1_ctrl"
"Cd226",10457168,-1.17894425378819,0.00697012515000256,"cDC1_ctrl"
"Wnk1",10547469,0.686015971708237,0.0070262950080009,"cDC1_LPS"
"Snx30",10505224,-0.973000940680056,0.00708365780259248,"cDC1_ctrl"
"Csrp1",10350136,0.926056333760808,0.00639522216367025,"cDC1_LPS"
"Akr1b10",10537157,-0.56886255117049,0.0070262950080009,"cDC1_ctrl"
"Gja1",10363173,0.793108169658251,0.00696818805527702,"cDC1_LPS"
"4933439C10Rik",10376507,-0.548551026165713,0.00710967749839644,"cDC1_ctrl"
"Dapk2",10586491,-0.911636972739386,0.00702418379542825,"cDC1_ctrl"
"Bin3///Bin3",10416256,-0.587316154177637,0.0070262950080009,"cDC1_ctrl"
"Rpl13",10492229,-0.523289236420984,0.00691599036705873,"cDC1_ctrl"
"Rwdd2a",10587604,-0.764172197523915,0.00711332172366873,"cDC1_ctrl"
"D930027P08Rik",10468292,-0.696506248123153,0.00730966099721433,"cDC1_ctrl"
"Rnaseh2b",10415791,0.801302576735075,0.00730966099721433,"cDC1_LPS"
"Klf10",10428302,-0.506254958452115,0.0073299116985537,"cDC1_ctrl"
"Crtc2",10493711,0.522631322254357,0.00691599036705873,"cDC1_LPS"
"Chd7",10503208,0.558406567652113,0.0073299116985537,"cDC1_LPS"
"Zc3h7b",10425578,0.641252274298299,0.00723483067248614,"cDC1_LPS"
"Ankmy2",10395376,-0.536021073114098,0.0073299116985537,"cDC1_ctrl"
"Prkch",10396419,-0.556190505741551,0.00724507426425353,"cDC1_ctrl"
"Atp6v0d2",10511779,-1.20519244622688,0.00721517428566918,"cDC1_ctrl"
"Rab32",10367822,-0.696407113922541,0.00715392063342378,"cDC1_ctrl"
"Hat1",10472782,0.570347397695825,0.00722248961711613,"cDC1_LPS"
"Exoc6",10462822,-0.620518654190565,0.00742541788652801,"cDC1_ctrl"
"Atraid",10520638,-0.561257196172125,0.00730966099721433,"cDC1_ctrl"
"Sema7a",10585778,1.33184629218696,0.00693184588297461,"cDC1_LPS"
"Slc2a6",10481164,0.868936110409948,0.00712908934081223,"cDC1_LPS"
"Tpx2",10477187,0.597707773079056,0.00745610736397269,"cDC1_LPS"
"Arhgap22",10413951,0.943737214286481,0.00755057558316006,"cDC1_LPS"
"D6Wsu163e",10542006,-0.593899591636088,0.00745610736397269,"cDC1_ctrl"
"Tmeff1",10504891,-0.624076142866487,0.0075882175956975,"cDC1_ctrl"
"Osgin2",10511694,0.732372684096354,0.00755877332785995,"cDC1_LPS"
"Gm10484",10527963,-1.04730666179829,0.00736909977238171,"cDC1_ctrl"
"Ppat",10530806,0.55491543654912,0.0075882175956975,"cDC1_LPS"
"Nans",10504743,0.811397345397616,0.0073676010219152,"cDC1_LPS"
"Phactr2",10367945,-0.625191306025354,0.0076307583946123,"cDC1_ctrl"
"Gm9883",10462359,0.614502243268389,0.00755914443216786,"cDC1_LPS"
"Sbno2",10370721,0.749290730071305,0.00745610736397269,"cDC1_LPS"
"Cxcr4",10357472,0.953877953267527,0.0073676010219152,"cDC1_LPS"
"Pf4",10523134,-1.42954130868535,0.00772555589035847,"cDC1_ctrl"
"Gtf2a2",10586773,-0.574180960983395,0.00780930035138945,"cDC1_ctrl"
"Ifitm2",10569014,0.57357575959152,0.00696818805527702,"cDC1_LPS"
"Cdk14",10527940,-0.945027919044672,0.00775166631380741,"cDC1_ctrl"
"Lrrc59",10380403,0.642068471261362,0.00759518578851173,"cDC1_LPS"
"Inf2",10398831,0.771047619490226,0.00759518578851173,"cDC1_LPS"
"Gm614",10606009,0.981330928246006,0.00789512893523216,"cDC1_LPS"
"Mospd1",10604630,-0.855565701346956,0.00756033194679345,"cDC1_ctrl"
"Trim43b///Trim43c///Trim43a",10587659,0.502967841160109,0.00763655910101536,"cDC1_LPS"
"Rnf122",10571214,-0.740919452702855,0.00783138576638292,"cDC1_ctrl"
"Ccl4",10379721,0.965244191952921,0.00791633661164657,"cDC1_LPS"
"Imp3",10585599,-0.604771236381628,0.00784058421919252,"cDC1_ctrl"
"Ddit4",10369290,0.660012182815053,0.00798749779029932,"cDC1_LPS"
"Olfr920",10584458,0.592021741765529,0.00796490576830217,"cDC1_LPS"
"Fgr",10508772,1.05818666306893,0.00796490576830217,"cDC1_LPS"
"Trerf1",10445640,-0.617246697004896,0.0079562292188922,"cDC1_ctrl"
"Gm9895",10462343,0.879231126699159,0.00798749779029932,"cDC1_LPS"
"Pnpla7",10469867,-0.68660208050505,0.00796290554003364,"cDC1_ctrl"
"Fam126a",10528527,0.546766869437254,0.00798424449062827,"cDC1_LPS"
"Aldh9a1",10351414,-0.547408587762087,0.00796490576830217,"cDC1_ctrl"
"Sfxn1",10405236,-0.507687439791022,0.00798749779029932,"cDC1_ctrl"
"Ssbp2",10406551,-0.553035364271331,0.00798749779029932,"cDC1_ctrl"
"Stk38l",10542757,0.669835440758896,0.00799443516771306,"cDC1_LPS"
"Tk2",10581036,-0.55611580137327,0.00800876813212673,"cDC1_ctrl"
"Chst7",10598833,0.603692452736206,0.00796290554003364,"cDC1_LPS"
"Sh3pxd2a",10468311,0.576567212759916,0.00805025646637555,"cDC1_LPS"
"Dennd2c",10494889,-0.590676013474748,0.0079562292188922,"cDC1_ctrl"
"Baiap2",10383289,-0.752516456524141,0.00798424449062827,"cDC1_ctrl"
"Siglecf",10552369,-0.513193137654564,0.00806381493118194,"cDC1_ctrl"
"Fgd6",10365845,-0.727591204859486,0.00806908808707962,"cDC1_ctrl"
"Wdr6",10596931,0.529496875994437,0.00806113845783741,"cDC1_LPS"
"Mir29a",10543779,0.649057535674657,0.00796490576830217,"cDC1_LPS"
"Hddc2",10362394,-0.532206837940596,0.00812331139674052,"cDC1_ctrl"
"Mycl",10507798,-0.705744981704258,0.00799443516771306,"cDC1_ctrl"
"Papd7",10410435,0.753241537080795,0.00806113845783741,"cDC1_LPS"
"B230354K17Rik",10445373,0.523928181081211,0.00807333778151024,"cDC1_LPS"
"Dok1",10545623,0.685499430582526,0.00800876813212673,"cDC1_LPS"
"Apol10b",10430190,0.999934068918529,0.00814774529372072,"cDC1_LPS"
"Scube3",10443276,1.39451343282563,0.00812331139674052,"cDC1_LPS"
"Rpl32l",10361977,-0.611211144635023,0.00800876813212673,"cDC1_ctrl"
"F2rl1",10411226,0.59617517546719,0.00805025646637555,"cDC1_LPS"
"Serinc5",10406598,1.12380300569998,0.00812331139674052,"cDC1_LPS"
"Cyp2s1",10561128,-0.578004310335532,0.00814774529372072,"cDC1_ctrl"
"AI504432",10495186,-0.677668609355698,0.0082015382158645,"cDC1_ctrl"
"Znfx1",10489850,0.708147285394771,0.00800876813212673,"cDC1_LPS"
"Hsd17b7",10359917,1.12069497877593,0.00822412082047899,"cDC1_LPS"
"Icam1///Icam1",10583519,0.787749428819104,0.00787817306037719,"cDC1_LPS"
"",10527959,-0.641789360232745,0.00814774529372072,"cDC1_ctrl"
"Ifi203",10360391,-0.70375959541976,0.00809609045528226,"cDC1_ctrl"
"Rpl13",10415660,-0.502709082134295,0.00797732068188263,"cDC1_ctrl"
"Mrps7",10382565,0.586369973471056,0.00819980560429051,"cDC1_LPS"
"Mdp1",10420080,-0.618824669941668,0.00822412082047899,"cDC1_ctrl"
"Suox",10373515,0.980847457842337,0.00826304116418495,"cDC1_LPS"
"Sema4d",10409240,-0.880322986233406,0.00822412082047899,"cDC1_ctrl"
"Syn3",10371466,1.02985332671423,0.00836927054993179,"cDC1_LPS"
"Myo9a",10585978,-0.767057342554025,0.00824879748469879,"cDC1_ctrl"
"Myo9a",10585988,-0.528088571977595,0.00829671351179912,"cDC1_ctrl"
"Hibch",10346235,-0.570886853290435,0.00822412082047899,"cDC1_ctrl"
"6330416G13Rik",10505465,-0.587833771383169,0.00834815181472394,"cDC1_ctrl"
"Ldlr",10583732,0.623279313864131,0.00800876813212673,"cDC1_LPS"
"Nlrc5",10574161,0.657351162812123,0.00824879748469879,"cDC1_LPS"
"Ppef2",10531348,-0.548972598131438,0.00840812372738232,"cDC1_ctrl"
"Grk5",10464425,0.79741117996193,0.0084348492143237,"cDC1_LPS"
"Pecam1",10392221,-0.578266072752577,0.00840812372738232,"cDC1_ctrl"
"Arhgef3",10413419,0.623143906029567,0.00850822260714062,"cDC1_LPS"
"Znrd1",10450819,-0.577902431697934,0.00844855959920155,"cDC1_ctrl"
"Nlrc5",10574098,0.591012945874597,0.00798749779029932,"cDC1_LPS"
"Dlgap5",10419323,0.561627096726567,0.00850822260714062,"cDC1_LPS"
"Lat2",10534303,-0.691413631915438,0.00854447068196039,"cDC1_ctrl"
"Apol7e///Apol7b",10430179,0.637338582457208,0.00863444936442131,"cDC1_LPS"
"Src",10477970,0.757452500977807,0.00863444936442131,"cDC1_LPS"
"Fkbp3",10400581,-0.619095698877826,0.00856583429642951,"cDC1_ctrl"
"Eid1",10475625,-0.704190494115906,0.00844382763163991,"cDC1_ctrl"
"Phf11d",10420488,0.954702597005063,0.00863444936442131,"cDC1_LPS"
"Klhl42",10542836,-0.531929383118478,0.00865553097136695,"cDC1_ctrl"
"Gucd1",10369911,0.935335324521729,0.00860356492026631,"cDC1_LPS"
"Txnip",10494428,-0.553098007200852,0.00807333778151024,"cDC1_ctrl"
"Gstt1",10370000,0.691075528014158,0.00864908793676454,"cDC1_LPS"
"Foxred2",10430255,-0.590952010783997,0.00876071773415,"cDC1_ctrl"
"Plscr1",10356082,1.33142239399884,0.00872445712479364,"cDC1_LPS"
"S1pr1",10501586,1.27576749331983,0.00872545540709139,"cDC1_LPS"
"Kcnk6",10561702,0.782233206901187,0.00848511973007136,"cDC1_LPS"
"Gm17026///Gm10375///Gm10377///1700001F09Rik",10419116,0.964184901419535,0.00855505056817327,"cDC1_LPS"
"Asnsd1",10354555,-0.568476488137692,0.00865553097136695,"cDC1_ctrl"
"Ghitm",10419038,0.573518120539333,0.00844382763163991,"cDC1_LPS"
"Mvb12b",10481845,-0.703965738698161,0.00874881350730389,"cDC1_ctrl"
"Rpl36a",10601755,-0.554388578437576,0.00834780450898355,"cDC1_ctrl"
"Nup210l",10493662,0.584559915306521,0.00897669189267991,"cDC1_LPS"
"Apoe",10560624,-0.740346023409366,0.00878452635140337,"cDC1_ctrl"
"Gna15",10371220,-0.595143307493146,0.0086653407295312,"cDC1_ctrl"
"Nup98",10566097,0.667318193937334,0.00812331139674052,"cDC1_LPS"
"Slc12a9",10534728,-0.580643099675081,0.00879493274928749,"cDC1_ctrl"
"Etfb",10552418,-0.606600155708572,0.00878098804919727,"cDC1_ctrl"
"Espl1",10427166,0.659253175786883,0.00905331865128175,"cDC1_LPS"
"Gpr84",10433101,0.77377505193711,0.00875231846789881,"cDC1_LPS"
"Zfp599",10591754,0.782970518009931,0.00907134452378699,"cDC1_LPS"
"Adora2a",10364030,1.18203041841092,0.00886336094229557,"cDC1_LPS"
"Rpl36",10546801,-0.519851778947405,0.00865553097136695,"cDC1_ctrl"
"Mcee",10553913,-0.631859438652296,0.00907134452378699,"cDC1_ctrl"
"Gm1965",10539931,-1.08829157049315,0.00917305800781371,"cDC1_ctrl"
"Dlgap3",10508253,0.865558015779501,0.00926715891939688,"cDC1_LPS"
"Ptger4",10427461,1.05002813285289,0.00891153516509949,"cDC1_LPS"
"Prps1",10602062,0.634513033386972,0.00908195222638742,"cDC1_LPS"
"Gm17026///Gm10375///Gm10377///BC061237///1700001F09Rik",10419140,0.795511676876441,0.00891153516509949,"cDC1_LPS"
"Myo9a",10585956,-0.647459724612103,0.00926715891939688,"cDC1_ctrl"
"Tgtp2///Tgtp1",10385533,0.957688477180573,0.0085678511029154,"cDC1_LPS"
"Ccndbp1",10475264,-0.507018561902074,0.0092266440657815,"cDC1_ctrl"
"Cdc42ep3",10453049,1.18740992662738,0.0089223620879608,"cDC1_LPS"
"Fam78a",10481574,-0.558178297841837,0.00944015010409806,"cDC1_ctrl"
"Cask",10603708,0.596243544717725,0.00936554858735923,"cDC1_LPS"
"BC021614",10464594,0.53340580205041,0.00926715891939688,"cDC1_LPS"
"Arid5b",10369792,-0.518399207275934,0.00936554858735923,"cDC1_ctrl"
"Soat2",10427131,0.539420640804927,0.0094662774114969,"cDC1_LPS"
"Ldhb",10549097,-0.599266985071615,0.00926715891939688,"cDC1_ctrl"
"St6galnac6",10471464,0.707821951446838,0.00980855751327941,"cDC1_LPS"
"Snhg5",10595614,-0.594209604152798,0.00970944005124621,"cDC1_ctrl"
"Zfand3",10443589,0.582880086601669,0.00980855751327941,"cDC1_LPS"
"Cacnb1",10390542,0.688463597380425,0.00990179621225207,"cDC1_LPS"
"Apol7e///Apol7b",10425040,0.713395852494657,0.00999790947280034,"cDC1_LPS"
"Cep68",10384529,-0.704911553401423,0.010001215637379,"cDC1_ctrl"
"Zfp950///Arid4b",10468881,-0.568966943980266,0.00987375327078362,"cDC1_ctrl"
